failed_attempts_5m,ip_reputation_score,velocity_kmh,is_tor_or_vpn,country_mismatch,hour_anomaly_score,device_trust_score,is_compromised
0,0.0413,42.96,0,0,0.1124,0.9104,0
0,0.023,1.64,0,0,0.0023,0.9284,0
1,0.2967,11.19,1,0,0.3511,0.9403,0
1,0.0659,12.33,0,0,0.0766,0.9979,0
0,0.0567,1.57,0,0,0.0454,0.8551,0
0,0.1585,30.14,0,0,0.0415,0.6029,0
0,0.1049,14.15,0,0,0.1757,0.9359,0
0,0.1839,6.08,0,0,0.1435,0.8584,0
0,0.1362,29.8,0,0,0.2016,0.9019,0
2,0.1758,37.3,0,0,0.1504,0.9904,0
1,0.0903,19.87,0,0,0.1895,0.9233,0
0,0.0414,42.3,0,0,0.4515,0.8229,0
0,0.1271,63.15,0,0,0.2426,0.9759,0
1,0.0434,2.28,0,0,0.0351,0.8746,0
0,0.1184,6.81,0,0,0.0487,0.9025,0
8,0.9697,19.36,1,0,0.5412,0.2365,1
1,0.0228,16.51,0,0,0.1985,0.8503,0
5,0.4551,15.32,1,0,0.5766,0.3553,1
0,0.2074,39.29,0,0,0.1512,0.7931,0
0,0.2462,40.62,0,0,0.1746,0.8001,0
0,0.1718,0.31,0,0,0.1349,0.5392,0
8,0.7878,3328.07,1,1,0.8245,0.192,1
1,0.0309,37.0,0,0,0.0441,0.9228,0
1,0.0611,6.12,0,0,0.3437,0.777,0
7,0.9084,55.55,1,1,0.8665,0.239,1
0,0.0601,34.27,0,0,0.2105,0.9958,0
1,0.1254,14.16,0,0,0.1627,0.8861,0
11,0.9221,2862.46,1,1,0.6899,0.0373,1
1,0.0762,2.5,0,0,0.0997,0.9027,0
8,0.8317,1528.26,0,0,0.6746,0.1964,1
6,0.672,2391.15,1,1,0.7365,0.2082,1
0,0.057,30.82,0,0,0.1836,0.566,0
0,0.108,53.24,1,0,0.0055,0.7833,0
2,0.0508,45.13,0,0,0.1299,0.795,0
0,0.0715,78.16,0,0,0.2333,0.8746,0
0,0.1459,35.17,0,0,0.2015,0.679,0
5,0.8126,36.3,1,0,0.6401,0.0185,1
1,0.0195,6.46,0,0,0.0982,0.7185,0
1,0.1161,36.39,0,0,0.0263,0.6719,0
21,0.9523,130.94,1,0,0.5042,0.0722,1
7,0.6735,2477.61,0,0,0.6253,0.4055,1
1,0.0672,13.88,0,0,0.0436,0.8708,0
13,0.605,153.93,1,1,0.8512,0.2068,1
0,0.0103,101.31,0,0,0.1287,0.9725,0
0,0.1806,48.3,0,0,0.1423,0.8644,0
9,0.8251,1980.52,1,0,0.5657,0.2374,1
9,0.7668,190.24,1,0,0.7747,0.2721,1
0,0.2089,45.52,0,0,0.121,0.8722,0
0,0.0759,17.32,0,0,0.4015,0.7882,0
0,0.1048,6.8,0,0,0.1832,0.8825,0
0,0.1231,4.67,0,0,0.09,0.8409,0
0,0.0982,33.54,0,0,0.043,0.8333,0
1,0.2312,5.46,0,0,0.2839,0.9231,0
0,0.0015,57.16,0,1,0.0974,0.9053,0
9,0.7319,1308.04,1,1,0.8417,0.1212,1
0,0.0938,18.78,0,0,0.1777,0.9469,0
10,0.8057,33.94,0,1,0.9154,0.0838,1
1,0.0735,7.82,0,0,0.0153,0.745,0
8,0.7613,1888.93,0,1,0.8885,0.326,1
11,0.9784,2595.29,0,0,0.7392,0.0925,1
0,0.2432,22.74,0,0,0.0705,0.8931,0
7,0.7412,36.19,1,0,0.5299,0.0207,1
0,0.2674,146.66,0,0,0.4136,0.7657,0
0,0.0287,1.7,0,0,0.1042,0.9498,0
0,0.2183,107.98,0,0,0.4598,0.923,0
0,0.1316,2.27,0,0,0.0958,0.8235,0
2,0.2149,42.82,0,0,0.0873,0.7872,0
0,0.0161,38.97,0,0,0.2876,0.9623,0
0,0.1352,34.15,0,0,0.2439,0.7404,0
0,0.0499,87.74,0,0,0.4454,0.9451,0
0,0.0626,42.03,0,0,0.3146,0.8762,0
1,0.0359,21.51,0,0,0.0718,0.8028,0
0,0.3296,39.55,0,0,0.3039,0.8,0
0,0.1566,28.19,0,0,0.1766,0.896,0
0,0.1837,18.6,1,0,0.0364,0.9629,0
10,0.7869,1226.0,1,0,0.7481,0.1959,1
2,0.0604,31.58,0,0,0.0338,0.8515,0
8,0.9274,46.61,0,0,0.6847,0.1984,1
0,0.0561,22.82,0,0,0.056,0.8115,0
0,0.1012,23.59,0,0,0.0605,0.9516,0
0,0.0794,33.48,0,0,0.1096,0.9058,0
0,0.111,38.37,0,0,0.1127,0.813,0
0,0.0843,105.77,0,0,0.3778,0.8574,0
0,0.1497,33.12,0,0,0.0472,0.6661,0
11,0.6759,1550.86,1,0,0.8959,0.1176,1
0,0.0326,26.83,0,0,0.2955,0.8376,0
1,0.026,67.99,0,0,0.4178,0.9194,0
0,0.0778,22.37,0,0,0.3665,0.7842,0
0,0.1155,2.66,0,0,0.0208,0.701,0
1,0.0327,104.22,0,0,0.0881,0.6579,0
7,0.8842,24.44,1,0,0.8645,0.1215,1
1,0.0612,44.25,0,0,0.0848,0.906,0
0,0.3026,4.06,0,0,0.0125,0.6654,0
0,0.1635,7.4,0,0,0.2317,0.8259,0
0,0.0762,9.62,0,0,0.2266,0.8794,0
1,0.0492,8.92,0,0,0.2039,0.9843,0
0,0.1172,11.72,0,0,0.2088,0.7591,0
0,0.2653,18.16,0,0,0.2466,0.9025,0
0,0.0366,25.6,0,0,0.1678,0.9104,0
1,0.0599,50.66,0,0,0.0102,0.9476,0
1,0.0132,3.89,0,0,0.3716,0.8533,0
1,0.0229,12.83,0,0,0.0813,0.6206,0
0,0.1525,70.82,0,0,0.1155,0.9263,0
0,0.1249,4.95,0,0,0.0254,0.7971,0
0,0.0927,21.8,0,0,0.0875,0.8414,0
0,0.1059,53.88,0,0,0.5635,0.7506,0
0,0.0043,5.6,0,1,0.2156,0.8476,0
5,0.8655,1462.6,1,1,0.7788,0.0549,1
0,0.2849,3.39,0,0,0.0986,0.9255,0
0,0.1097,25.58,0,0,0.1914,0.9543,0
0,0.0519,61.03,0,0,0.0565,0.8592,0
1,0.2773,101.2,1,0,0.0526,0.971,0
1,0.1451,121.23,0,0,0.0147,0.9426,0
1,0.2906,97.53,0,0,0.0821,0.9379,0
0,0.0415,74.87,0,0,0.0293,0.8191,0
1,0.0922,3.86,0,0,0.5126,0.747,0
15,0.9142,1115.32,1,1,0.5943,0.0271,1
20,0.9811,3.12,1,0,0.4808,0.1543,1
2,0.0074,120.79,0,0,0.0478,0.9895,0
0,0.0926,13.7,0,0,0.3745,0.8432,0
0,0.1626,20.46,0,0,0.3777,0.8201,0
1,0.2937,0.44,0,0,0.3826,0.745,0
1,0.0876,8.73,0,0,0.3032,0.9277,0
0,0.0327,8.24,0,0,0.0525,0.8743,0
1,0.0103,29.99,1,0,0.1146,0.9483,0
0,0.2201,82.79,0,1,0.404,0.8907,0
0,0.0017,17.58,0,0,0.0242,0.973,0
0,0.1804,35.49,0,0,0.077,0.8749,0
0,0.1526,29.17,0,0,0.1658,0.8154,0
1,0.1313,11.9,0,0,0.1614,0.9439,0
0,0.1103,18.22,0,0,0.1151,0.963,0
0,0.2076,138.33,0,0,0.0079,0.845,0
0,0.052,44.6,0,0,0.0584,0.854,0
0,0.1713,76.33,0,0,0.1608,0.9822,0
0,0.0357,36.37,0,0,0.1978,0.8458,0
0,0.1762,20.91,0,0,0.0484,0.9131,0
8,0.9251,29.79,1,0,0.567,0.0996,1
18,0.6806,2089.77,0,0,0.7554,0.1646,1
1,0.3118,27.73,0,0,0.1337,0.7242,0
0,0.016,87.57,0,0,0.0558,0.4956,0
0,0.0481,73.52,0,0,0.1237,0.7957,0
1,0.1151,5.36,0,0,0.1782,0.8049,0
0,0.0764,20.83,0,0,0.1897,0.9396,0
0,0.0417,2.01,0,0,0.0747,0.8842,0
1,0.0837,48.82,0,0,0.1494,0.9394,0
0,0.0412,60.58,0,0,0.0115,0.7946,0
0,0.0166,22.16,0,0,0.2867,0.9079,0
0,0.0952,8.43,0,0,0.1096,0.6379,0
0,0.0593,47.11,0,0,0.05,0.7696,0
1,0.0125,6.38,1,0,0.1619,0.7796,0
1,0.1052,16.09,0,0,0.0427,0.8191,0
0,0.1501,8.83,0,0,0.0321,0.5252,0
7,0.8756,72.64,0,0,0.5763,0.1015,1
0,0.0126,8.16,0,0,0.2072,0.8775,0
0,0.0658,57.23,0,0,0.0313,0.9635,0
1,0.0857,32.71,0,0,0.3136,0.7824,0
6,0.7524,7.6,1,0,0.5685,0.1195,1
6,0.8787,2119.33,1,1,0.549,0.1047,1
1,0.1167,83.73,0,0,0.0592,0.939,0
0,0.0248,6.08,0,0,0.2589,0.9279,0
0,0.0375,16.95,0,0,0.3671,0.4623,0
0,0.2198,5.09,0,0,0.301,0.8211,0
0,0.0478,1.27,0,0,0.0378,0.912,0
0,0.0158,5.61,0,0,0.3092,0.9701,0
0,0.053,2.39,0,0,0.0766,0.8501,0
0,0.2806,63.72,0,0,0.4013,0.7401,0
1,0.3098,55.6,0,0,0.0673,0.9569,0
7,0.827,105.31,0,0,0.4916,0.1549,1
1,0.0563,26.49,0,0,0.2988,0.9562,0
0,0.0859,20.77,0,0,0.1184,0.7055,0
2,0.7085,1206.14,0,0,0.4009,0.1001,1
1,0.0453,34.19,0,0,0.0472,0.8971,0
5,0.7008,61.56,1,1,0.6757,0.5253,1
0,0.061,10.95,0,0,0.1471,0.927,0
1,0.1289,85.75,0,0,0.0088,0.9381,0
1,0.1487,28.97,0,0,0.1679,0.9606,0
11,0.5625,19.05,0,0,0.6065,0.3241,1
0,0.0131,16.0,0,0,0.161,0.9348,0
0,0.1907,52.1,0,0,0.0766,0.9389,0
1,0.3321,30.82,0,0,0.1669,0.9137,0
10,0.9188,3149.34,1,1,0.9212,0.1388,1
1,0.2003,22.94,0,0,0.5446,0.8269,0
1,0.0197,17.94,0,1,0.0453,0.8917,0
7,0.7954,1790.71,1,0,0.5721,0.1404,1
4,0.0441,10.5,0,0,0.0948,0.8449,0
0,0.0391,10.97,0,0,0.0879,0.9966,0
0,0.0044,68.97,0,0,0.2728,0.8646,0
12,0.9202,10.04,0,0,0.6607,0.2127,1
0,0.0007,40.13,0,0,0.3422,0.7886,0
0,0.2411,38.27,0,0,0.5662,0.8699,0
0,0.1235,28.35,0,0,0.3078,0.8628,0
0,0.0684,62.95,0,0,0.1023,0.8968,0
6,0.9481,153.23,1,0,0.4998,0.4547,1
0,0.1583,1.75,1,0,0.1807,0.822,0
0,0.0506,0.89,0,0,0.1612,0.9556,0
0,0.1713,2.81,0,0,0.0871,0.9385,0
1,0.0997,120.36,0,0,0.0837,0.9324,0
1,0.079,74.02,0,0,0.1701,0.8311,0
0,0.1389,25.86,0,1,0.0615,0.9632,0
0,0.1898,0.98,0,0,0.229,0.9345,0
0,0.0091,25.32,0,0,0.1343,0.8329,0
7,0.9107,18.64,1,1,0.7194,0.1963,1
1,0.1757,15.84,0,0,0.3211,0.8901,0
0,0.0773,0.57,0,0,0.457,0.9085,0
1,0.0447,61.05,0,0,0.117,0.9147,0
2,0.2103,1.15,0,0,0.2549,0.8251,0
12,0.6253,2633.92,1,0,0.7145,0.0328,1
0,0.0449,9.12,0,0,0.3077,0.658,0
0,0.0784,62.55,0,0,0.4699,0.9402,0
0,0.1131,22.51,0,0,0.0703,0.8348,0
0,0.0377,8.4,0,0,0.2028,0.7392,0
2,0.383,18.54,0,0,0.3622,0.8516,0
16,0.7074,2131.46,0,1,0.4502,0.2388,1
1,0.1264,3.75,0,0,0.1272,0.9248,0
1,0.2003,29.57,0,0,0.1491,0.884,0
5,0.6756,1.18,0,1,0.5522,0.2156,1
0,0.0699,55.83,0,0,0.1618,0.8267,0
1,0.0187,87.17,0,0,0.0026,0.9687,0
0,0.122,4.71,0,0,0.1675,0.9629,0
0,0.0688,38.36,0,0,0.2706,0.7333,0
0,0.1053,40.24,0,0,0.2789,0.9624,0
0,0.2682,15.02,0,0,0.1827,0.8554,0
0,0.1578,85.6,0,0,0.0121,0.8915,0
0,0.0317,109.69,0,0,0.0047,0.9022,0
0,0.0325,57.2,0,0,0.1375,0.7983,0
0,0.0236,62.9,0,0,0.1111,0.705,0
0,0.1538,65.49,0,0,0.0575,0.9104,0
0,0.0982,116.94,0,0,0.4934,0.8282,0
0,0.2163,9.59,0,0,0.0948,0.7853,0
0,0.1489,2.45,0,0,0.0637,0.7495,0
1,0.0314,90.85,0,0,0.0272,0.6979,0
8,0.8028,24.03,1,0,0.7692,0.0436,1
2,0.8833,3178.19,1,1,0.7439,0.0444,1
0,0.0813,126.89,0,0,0.1904,0.9246,0
0,0.0663,21.07,0,0,0.016,0.985,0
6,0.722,859.24,1,0,0.5055,0.1794,1
0,0.0636,130.78,0,0,0.0716,0.8753,0
0,0.176,21.99,0,0,0.2018,0.9276,0
0,0.0242,142.64,0,0,0.115,0.687,0
0,0.0584,98.53,0,0,0.1106,0.7675,0
0,0.0357,12.03,0,0,0.2981,0.8896,0
5,0.667,2464.59,1,1,0.8123,0.3663,1
1,0.0561,70.53,0,0,0.0119,0.8814,0
0,0.0592,4.35,0,0,0.0649,0.7681,0
1,0.2052,10.12,0,0,0.3427,0.8926,0
1,0.0242,7.8,0,0,0.3096,0.9119,0
1,0.1574,30.25,0,0,0.1173,0.7172,0
11,0.8659,62.55,1,0,0.649,0.0776,1
1,0.0463,43.56,0,0,0.0469,0.6815,0
0,0.1178,61.31,0,0,0.012,0.5158,0
0,0.1263,76.23,0,1,0.0645,0.6877,0
0,0.0743,34.16,0,0,0.3033,0.9728,0
7,0.8149,987.71,1,1,0.6421,0.3413,1
0,0.1598,20.35,0,0,0.2167,0.9213,0
9,0.9066,85.68,1,0,0.7802,0.1847,1
0,0.0383,6.2,0,0,0.3756,0.9384,0
0,0.1089,2.26,0,0,0.1791,0.9427,0
0,0.1173,41.98,0,0,0.2698,0.8336,0
0,0.0928,7.32,0,1,0.2682,0.7609,0
0,0.0367,37.41,0,0,0.0178,0.8772,0
4,0.7636,2472.72,0,0,0.6958,0.1171,1
1,0.0557,3.79,0,0,0.0395,0.7363,0
2,0.1408,19.91,0,0,0.1967,0.6583,0
2,0.1519,9.81,0,0,0.1575,0.5322,0
6,0.8151,2616.47,0,0,0.2577,0.1926,1
1,0.2197,68.3,0,0,0.3092,0.8701,0
11,0.7671,3009.37,1,0,0.5361,0.3965,1
0,0.1192,31.26,0,0,0.1104,0.9494,0
13,0.7229,90.5,0,0,0.6144,0.0456,1
0,0.0725,90.87,0,0,0.4327,0.9525,0
0,0.0234,14.71,0,0,0.2519,0.8989,0
1,0.0604,5.05,0,0,0.242,0.845,0
0,0.0008,21.04,0,0,0.1735,0.9467,0
6,0.893,66.25,0,1,0.6598,0.1711,1
0,0.1044,26.71,0,0,0.3261,0.437,0
1,0.0456,18.82,0,0,0.3397,0.9367,0
0,0.07,12.57,0,0,0.3819,0.9943,0
0,0.0112,13.39,0,0,0.0699,0.9205,0
2,0.0864,17.89,0,0,0.0274,0.6952,0
3,0.6786,2852.87,1,1,0.3935,0.2196,1
0,0.1579,14.86,0,0,0.2293,0.9122,0
1,0.0164,17.35,0,0,0.1579,0.6531,0
0,0.2027,22.35,0,0,0.169,0.8675,0
7,0.8345,122.79,1,0,0.6944,0.0482,1
0,0.1287,65.92,0,0,0.433,0.9045,0
1,0.0019,46.22,0,0,0.1392,0.5904,0
1,0.1751,13.35,0,0,0.2908,0.5228,0
0,0.3602,94.45,0,0,0.1063,0.5691,0
0,0.1957,8.95,0,0,0.1803,0.9647,0
0,0.088,2.51,0,0,0.212,0.7803,0
0,0.0286,21.98,0,0,0.3212,0.3903,0
0,0.0435,0.45,0,0,0.1182,0.6256,0
0,0.2333,66.33,0,0,0.1049,0.8574,0
0,0.0959,26.99,0,0,0.0669,0.8565,0
0,0.1062,69.94,0,0,0.0376,0.5751,0
5,0.8421,194.34,0,0,0.7798,0.3531,1
13,0.5682,74.88,1,1,0.7043,0.3018,1
1,0.07,147.68,0,0,0.0579,0.9671,0
1,0.0934,23.76,0,0,0.1865,0.8176,0
1,0.0095,28.66,0,0,0.0505,0.9142,0
16,0.5754,0.27,1,1,0.5414,0.0444,1
0,0.1258,36.96,0,1,0.1651,0.8315,0
0,0.1374,34.28,0,0,0.1036,0.8425,0
0,0.0507,9.81,0,0,0.0718,0.6196,0
5,0.8259,43.01,1,1,0.7126,0.1462,1
0,0.1581,16.65,1,0,0.0192,0.9301,0
0,0.3564,49.66,0,0,0.0259,0.7538,0
13,0.627,977.45,1,0,0.8194,0.0522,1
0,0.1112,109.52,0,0,0.0957,0.9452,0
0,0.0708,42.72,0,1,0.1308,0.8993,0
0,0.1504,16.42,0,0,0.0782,0.6826,0
8,0.6607,2143.4,1,0,0.5369,0.1529,1
0,0.0357,19.93,0,0,0.3139,0.842,0
2,0.0596,74.65,0,0,0.0889,0.9223,0
0,0.1014,11.46,0,0,0.0358,0.8428,0
0,0.0329,48.31,0,0,0.2911,0.917,0
0,0.2034,6.49,0,0,0.0524,0.7402,0
1,0.418,25.33,0,0,0.0513,0.8099,0
0,0.1023,93.41,0,0,0.1179,0.9492,0
0,0.1387,8.09,0,0,0.1876,0.9245,0
0,0.0564,84.46,0,0,0.2712,0.8757,0
0,0.0975,2.76,0,0,0.3037,0.741,0
19,0.7983,56.27,1,0,0.5734,0.5931,1
1,0.0412,57.96,0,0,0.5799,0.8774,0
0,0.095,13.57,0,0,0.1149,0.8621,0
0,0.1018,6.04,0,0,0.177,0.6164,0
5,0.759,40.77,0,0,0.612,0.2592,1
0,0.0231,44.07,0,0,0.0472,0.6225,0
2,0.0872,13.73,0,0,0.4978,0.9338,0
8,0.8924,28.69,1,1,0.568,0.398,1
2,0.7184,1134.15,1,1,0.5405,0.5121,1
1,0.1775,119.55,0,0,0.1028,0.7363,0
0,0.1721,28.73,0,0,0.0621,0.8132,0
0,0.1163,1.53,0,0,0.0497,0.8071,0
0,0.0815,13.75,0,0,0.1007,0.8836,0
1,0.1975,36.2,0,0,0.124,0.9511,0
0,0.1614,35.8,0,0,0.0235,0.8961,0
0,0.0456,49.61,0,0,0.3237,0.9479,0
0,0.12,155.95,0,0,0.2817,0.9311,0
1,0.0128,48.77,0,0,0.0719,0.8833,0
0,0.031,8.15,0,0,0.1596,0.6267,0
0,0.1211,118.55,0,0,0.0857,0.845,0
13,0.7501,1693.31,0,1,0.4399,0.093,1
1,0.1124,74.24,0,0,0.1602,0.918,0
0,0.0623,54.61,0,0,0.0968,0.8745,0
1,0.3763,1.17,0,0,0.0092,0.8093,0
0,0.0961,41.87,0,0,0.0976,0.7848,0
1,0.1878,44.67,0,0,0.3042,0.9697,0
6,0.8073,2736.57,1,1,0.7633,0.4033,1
0,0.224,1.43,0,0,0.0277,0.9013,0
1,0.2695,19.19,0,0,0.0441,0.9202,0
2,0.2676,45.02,0,0,0.0893,0.701,0
1,0.0742,22.37,0,0,0.3067,0.8577,0
0,0.1604,7.99,0,0,0.2317,0.8149,0
0,0.1821,34.97,0,0,0.1939,0.9442,0
2,0.1742,19.4,0,0,0.1193,0.8796,0
0,0.1822,2.62,0,0,0.0398,0.9294,0
0,0.1493,5.4,0,0,0.1233,0.8523,0
0,0.1009,3.39,0,0,0.1278,0.8531,0
0,0.107,8.83,0,0,0.0228,0.8458,0
0,0.08,163.7,0,0,0.1496,0.836,0
0,0.1829,6.8,0,0,0.0433,0.949,0
0,0.1264,11.68,0,0,0.147,0.661,0
0,0.0891,5.04,0,0,0.0594,0.9215,0
1,0.0612,38.53,0,1,0.3028,0.9224,0
1,0.1439,5.0,0,0,0.1064,0.5653,0
0,0.1537,15.66,0,0,0.0337,0.7475,0
0,0.1813,26.38,0,0,0.1362,0.865,0
1,0.0315,11.95,0,0,0.1395,0.9788,0
1,0.031,14.63,0,0,0.0403,0.8575,0
0,0.0853,15.24,0,0,0.1137,0.7504,0
0,0.0162,14.19,0,0,0.1307,0.8059,0
2,0.1631,16.3,0,0,0.2557,0.7285,0
1,0.0722,33.32,0,0,0.378,0.9133,0
1,0.1756,59.38,0,0,0.1842,0.9358,0
1,0.0062,31.64,0,0,0.1948,0.9673,0
0,0.1145,1.51,0,0,0.5695,0.9808,0
13,0.9519,32.3,0,0,0.6109,0.2891,1
0,0.0839,54.08,0,0,0.5405,0.9934,0
0,0.0152,11.41,0,0,0.1769,0.9551,0
0,0.1131,73.83,0,0,0.4901,0.6336,0
0,0.036,51.31,0,0,0.0253,0.9773,0
0,0.0708,65.44,0,0,0.156,0.8085,0
0,0.0299,72.6,0,0,0.3301,0.7176,0
1,0.0061,20.55,0,0,0.2443,0.8205,0
0,0.0834,41.36,0,0,0.0852,0.9583,0
0,0.1111,24.42,0,0,0.0138,0.9255,0
2,0.0179,15.56,0,0,0.3076,0.9295,0
0,0.1887,13.21,0,0,0.3773,0.9481,0
0,0.0746,0.45,0,0,0.0933,0.7908,0
0,0.118,47.61,0,0,0.1217,0.9515,0
0,0.0492,36.4,0,0,0.1104,0.9306,0
4,0.8777,3358.26,1,0,0.5797,0.0733,1
0,0.0849,50.6,0,0,0.1633,0.8202,0
1,0.2787,7.97,0,0,0.1902,0.7976,0
1,0.1369,75.97,0,0,0.2714,0.8454,0
0,0.1316,11.74,0,0,0.0264,0.9158,0
1,0.014,20.61,0,0,0.3036,0.8933,0
0,0.1495,34.15,0,0,0.1993,0.8815,0
0,0.0129,8.27,0,0,0.0046,0.8978,0
0,0.0581,34.91,0,0,0.1709,0.8892,0
2,0.0834,70.15,0,0,0.4108,0.8365,0
1,0.0934,10.81,0,0,0.2075,0.8237,0
1,0.2471,51.79,0,1,0.3745,0.8951,0
1,0.1303,68.84,0,0,0.3098,0.8585,0
1,0.0113,23.57,0,0,0.1639,0.808,0
0,0.0619,18.67,0,0,0.0446,0.8644,0
0,0.0277,13.36,0,0,0.3458,0.8318,0
2,0.0702,1.63,0,0,0.127,0.9218,0
0,0.0294,17.9,0,0,0.2483,0.8014,0
0,0.0147,28.71,0,0,0.3391,0.9312,0
0,0.2106,32.65,0,0,0.0681,0.7617,0
1,0.3108,23.62,0,0,0.0985,0.7465,0
0,0.0955,44.99,0,0,0.0279,0.6795,0
15,0.9278,1618.91,0,0,0.4684,0.2456,1
0,0.0988,67.03,0,0,0.1095,0.8615,0
0,0.1485,59.51,0,1,0.4245,0.7753,0
6,0.6717,86.48,1,0,0.8274,0.0974,1
1,0.1065,31.73,0,0,0.3353,0.8237,0
1,0.0598,43.86,0,0,0.1684,0.891,0
2,0.0558,13.61,0,0,0.2339,0.95,0
0,0.0977,9.21,0,0,0.5044,0.9394,0
0,0.178,41.35,0,0,0.3129,0.7784,0
0,0.0756,0.9,0,0,0.3823,0.5815,0
1,0.2351,60.59,0,0,0.0591,0.9831,0
0,0.2858,139.59,0,0,0.1145,0.9112,0
0,0.1055,13.89,1,0,0.0163,0.9269,0
2,0.1415,24.92,0,0,0.218,0.9504,0
0,0.0759,11.82,0,0,0.2582,0.9629,0
0,0.1212,34.03,0,0,0.2943,0.7908,0
0,0.0945,91.55,0,0,0.2273,0.9591,0
0,0.0326,7.13,0,0,0.1866,0.9177,0
6,0.694,287.75,1,1,0.5514,0.1116,1
0,0.2658,4.14,0,0,0.0229,0.5711,0
1,0.0114,55.92,0,0,0.0023,0.923,0
0,0.077,9.9,0,0,0.5899,0.5541,0
1,0.1055,5.8,0,0,0.0157,0.7289,0
0,0.0679,18.98,0,0,0.1714,0.8254,0
0,0.065,21.37,0,0,0.0274,0.5704,0
0,0.0369,74.2,0,0,0.0342,0.9737,0
1,0.0629,64.9,0,0,0.1051,0.8528,0
0,0.2181,25.99,0,1,0.071,0.9631,0
0,0.0654,39.5,0,0,0.0241,0.8868,0
2,0.1039,19.7,0,0,0.026,0.7871,0
0,0.1453,4.7,0,1,0.0395,0.9846,0
0,0.0233,22.74,0,0,0.1292,0.6613,0
7,0.6426,20.78,1,0,0.5604,0.183,1
0,0.0415,103.84,1,0,0.1134,0.8815,0
0,0.0447,36.61,1,0,0.0133,0.7112,0
1,0.0322,78.36,0,0,0.0203,0.683,0
19,0.8099,3440.7,1,1,0.5233,0.1377,1
0,0.0371,25.73,0,0,0.1879,0.8668,0
15,0.8485,2074.1,1,1,0.5268,0.109,1
12,0.4329,51.86,0,1,0.5561,0.1654,1
1,0.064,9.5,0,0,0.2084,0.9932,0
0,0.0458,55.83,0,0,0.3126,0.875,0
0,0.0266,47.43,0,0,0.2135,0.9724,0
1,0.0669,21.05,0,0,0.3135,0.8587,0
1,0.013,0.5,0,0,0.0714,0.8781,0
0,0.042,22.4,0,0,0.1597,0.5775,0
0,0.0496,20.75,0,0,0.0044,0.777,0
0,0.0206,31.96,0,0,0.1923,0.9305,0
0,0.0243,29.29,0,0,0.1094,0.8667,0
0,0.0767,4.89,0,0,0.0926,0.9638,0
0,0.0141,60.21,0,0,0.1691,0.9726,0
14,0.7593,3356.58,0,0,0.7058,0.1033,1
0,0.0177,14.24,0,0,0.0817,0.8642,0
0,0.0209,3.83,0,0,0.271,0.8753,0
18,0.9539,2301.0,0,1,0.5183,0.1574,1
0,0.1256,12.6,1,0,0.116,0.7739,0
1,0.1324,40.75,0,0,0.0642,0.8765,0
13,0.8462,937.86,0,1,0.7109,0.1123,1
12,0.7668,14.81,1,0,0.7522,0.2422,1
4,0.7134,2795.23,1,1,0.6815,0.076,1
2,0.0036,32.29,0,0,0.1473,0.1644,0
0,0.0763,13.88,0,0,0.0907,0.947,0
2,0.1133,10.64,0,0,0.3344,0.9188,0
0,0.0902,6.39,0,0,0.108,0.4276,0
0,0.1228,18.66,0,0,0.2473,0.9712,0
0,0.0757,32.95,0,0,0.4209,0.9556,0
0,0.2648,35.78,0,0,0.0841,0.9019,0
3,0.0885,24.91,0,0,0.3245,0.9699,0
0,0.0376,6.19,0,0,0.026,0.9974,0
1,0.0223,17.98,0,1,0.2921,0.9725,0
2,0.0782,16.43,0,0,0.2067,0.9452,0
0,0.1038,56.3,0,0,0.0162,0.9438,0
8,0.6997,1125.34,1,1,0.8286,0.1026,1
6,0.6592,2.89,1,1,0.8667,0.1046,1
0,0.0909,6.58,0,0,0.0912,0.9141,0
0,0.1677,32.68,0,0,0.1616,0.7178,0
0,0.0216,16.39,0,0,0.0729,0.8883,0
0,0.0267,19.45,0,0,0.1141,0.8772,0
0,0.0403,9.43,0,0,0.1954,0.8173,0
0,0.0186,1.09,0,0,0.1261,0.804,0
0,0.2998,46.2,0,0,0.318,0.8313,0
0,0.0973,58.19,0,0,0.099,0.8609,0
0,0.1787,25.77,0,0,0.094,0.9209,0
9,0.9031,70.2,1,0,0.3876,0.1485,1
0,0.3936,66.5,0,0,0.1648,0.8106,0
0,0.0039,28.99,0,0,0.2934,0.841,0
0,0.1214,18.05,0,0,0.093,0.9348,0
1,0.0408,56.19,0,0,0.1592,0.8483,0
0,0.3066,3.28,0,0,0.1136,0.9323,0
18,0.8413,3281.15,1,0,0.8371,0.4846,1
1,0.1848,9.85,0,0,0.0494,0.8445,0
0,0.0803,9.04,0,0,0.2913,0.9047,0
11,0.8403,16.88,1,1,0.7807,0.185,1
12,0.6959,31.45,0,0,0.8554,0.2309,1
1,0.0688,62.87,0,0,0.0292,0.7497,0
0,0.1085,24.07,0,0,0.1053,0.9239,0
0,0.1176,90.46,0,0,0.0214,0.8526,0
0,0.1226,9.56,0,0,0.0066,0.9467,0
0,0.0783,7.89,0,0,0.0828,0.9352,0
0,0.1769,7.94,0,0,0.5317,0.9384,0
1,0.1022,81.91,0,0,0.2813,0.9308,0
0,0.0316,36.11,0,0,0.0213,0.8598,0
15,0.7913,2531.43,1,0,0.8356,0.4556,1
1,0.1753,171.83,0,1,0.166,0.5528,0
1,0.1403,10.36,0,0,0.2584,0.6989,0
